nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04784767,"ClinicalTrials.gov processed this data on April 20, 2021",2021-03-03,NA,NA,2021-04-19,2021-03-03,2021-03-05,Actual,NA,NA,NA,NA,NA,NA,2021-04-19,2021-04-20,Estimate,"April 5, 2021",Actual,2021-04-05,April 2021,2021-04-30,"October 30, 2023",Anticipated,2023-10-30,"October 30, 2022",Anticipated,2022-10-30,NA,Interventional,NA,,SARS-COV-2-Spike-Ferritin-Nanoparticle (SpFN) Vaccine With ALFQ Adjuvant for Prevention of COVID-19 in Healthy Adults,"A PHASE 1, Randomized, Double-blind, Placebo-Controlled Study to Evaluate the Safety, Tolerability, and Immunogenicity of Ranging Doses of SARS-COV-2-Spike-Ferritin-Nanoparticle (SPFN_1B-06-PL) Vaccine With Army Liposomal Formulation QS21 (ALFQ) for Prevention of COVID-19 in Healthy Adults.",Recruiting,NA,Phase 1,72,Anticipated,U.S. Army Medical Research and Development Command,,6,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-21T07:07:40Z,2021-04-21T07:07:40Z,115
NCT04773665,"ClinicalTrials.gov processed this data on April 21, 2021",2021-02-24,NA,NA,2021-04-18,2021-02-25,2021-02-26,Actual,NA,NA,NA,NA,NA,NA,2021-04-18,2021-04-21,Estimate,"March 15, 2021",Actual,2021-03-15,February 2021,2021-02-28,June 2022,Anticipated,2022-06-30,June 2022,Anticipated,2022-06-30,NA,Interventional,NA,,"Safety, Tolerability, and Immunogenicity of the COVID-19 Vaccine Candidate (VBI-2902a)","A Phase 1/2, Randomized, Observer-Blind, Dose-Escalation, Placebo-Controlled Study to Evaluate the Safety, Tolerability, and Immunogenicity of the COVID-19 (SARS-CoV-2) Vaccine Candidate (VBI-2902a) in Healthy Adults","Active, not recruiting",NA,Phase 1/Phase 2,780,Anticipated,VBI Vaccines Inc.,,15,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-22T06:33:59Z,2021-04-22T06:33:59Z,116
NCT04495933,"ClinicalTrials.gov processed this data on April 23, 2021",2020-07-13,NA,NA,2021-04-21,2020-07-31,2020-08-03,Actual,NA,NA,NA,NA,NA,NA,2021-04-21,2021-04-23,Estimate,"July 13, 2020",Actual,2020-07-13,July 2020,2020-07-31,"November 8, 2021",Anticipated,2021-11-08,"October 9, 2020",Actual,2020-10-09,NA,Interventional,NA,,"A Study on the Safety, Tolerability and Immune Response of SARS-CoV-2 Sclamp (COVID-19) Vaccine in Healthy Adults","A Phase 1, Randomised, Double-Blind, Placebo-Controlled, Dosage-Escalation, Single Centre Study to Evaluate the Safety and Immunogenicity of an Adjuvanted SARS-CoV-2 Sclamp Protein Subunit Vaccine in Healthy Adults Aged 18 to 55 Years Old and Healthy Older Adults, Aged 56 Years and Over",Recruiting,NA,Phase 1,216,Anticipated,The University of Queensland,,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,"Immediately following publication, no end date",Available only to achieve the aims in the approved proposal,NA,Yes,individual participant data underlying published results only on a case-by-case basis at the discretion of Primary Sponsor,2021-04-24T08:42:09Z,2021-04-24T08:42:09Z,113
NCT04783311,"ClinicalTrials.gov processed this data on April 26, 2021",2021-03-03,NA,NA,2021-04-23,2021-03-03,2021-03-05,Actual,NA,NA,NA,NA,NA,NA,2021-04-23,2021-04-26,Estimate,"February 23, 2021",Actual,2021-02-23,February 2021,2021-02-28,January 2023,Anticipated,2023-01-31,March 2022,Anticipated,2022-03-31,NA,Interventional,NA,,"Safety, Tolerance and Immunogenicity of EuCorVac-19 for the Prevention of COVID-19 in Healthy Adults","A Phase 1/2 Dose-exploration, Randomized, Observer-blind, Placebo-controlled Study to Determine Safety, Tolerance and Immunogenicity of EuCorVac-19, a Recombinant Protein Vaccine, for the Prevention of COVID-19 in Healthy Adults",Recruiting,NA,Phase 1/Phase 2,280,Anticipated,"EuBiologics Co.,Ltd",,5,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-27T09:39:29Z,2021-04-27T09:39:29Z,111
NCT04591184,"ClinicalTrials.gov processed this data on April 27, 2021",2020-09-23,NA,NA,2021-04-23,2020-10-15,2020-10-19,Actual,NA,NA,NA,NA,NA,NA,2021-04-23,2021-04-27,Estimate,"April 7, 2021",Actual,2021-04-07,April 2021,2021-04-30,August 2022,Anticipated,2022-08-31,August 2021,Anticipated,2021-08-31,NA,Interventional,NA,,A Clinical Trial of a Prophylactic Plasmid DNA Vaccine for COVID-19 [Covigenix VAX-001] in Adults,"Phase I/II Trial to Evaluate Safety, Tolerability, and Immunogenicity of a Prophylactic Plasmid DNA Vaccine Against SARS CoV-2 [Covigenix VAX-001] in Healthy Adults From 18 to <85 Years of Age",Recruiting,NA,Phase 1,72,Anticipated,Entos Pharmaceuticals Inc.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-04-27T19:21:43Z,2021-04-27T19:21:43Z,111
NCT04863131,"ClinicalTrials.gov processed this data on April 30, 2021",2021-04-15,NA,NA,2021-04-29,2021-04-23,2021-04-28,Actual,NA,NA,NA,NA,NA,NA,2021-04-29,2021-04-30,Estimate,"April 28, 2021",Actual,2021-04-28,April 2021,2021-04-30,"January 31, 2023",Anticipated,2023-01-31,"January 31, 2023",Anticipated,2023-01-31,NA,Interventional,NA,,Safety and Immunogenicity of EXG-5003,Safety and Immunogenicity of Intradermal SARS-CoV-2 Vaccine EXG-5003 in Healthy Adults,Recruiting,NA,Phase 1/Phase 2,60,Anticipated,Fujita Health University,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-01T08:12:21Z,2021-05-01T08:12:21Z,105
NCT04612972,"ClinicalTrials.gov processed this data on April 30, 2021",2020-08-18,NA,NA,2021-04-27,2020-10-29,2020-11-03,Actual,NA,NA,NA,NA,NA,NA,2021-04-27,2021-04-30,Estimate,"September 9, 2020",Actual,2020-09-09,April 2021,2021-04-30,"December 19, 2021",Anticipated,2021-12-19,"February 19, 2021",Actual,2021-02-19,NA,Interventional,Covid-Peru,,"Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) to Prevent COVID-19 in Healthy Adult Population In Peru Healthy Adult Population In Peru","Ensayo ClÃ­nico de Fase III, Aleatorio, Doble Ciego y Controlado Con Placebo Paralelo, Para Evaluar la Seguridad y la Eficacia Protectora de la Vacuna Inactivada Contra el SARS-CoV-2 en la PoblaciÃ³n Sana de 18 aÃ±os o mÃ¡s, en PerÃº","Active, not recruiting",NA,Phase 3,12000,Actual,Universidad Peruana Cayetano Heredia,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-01T08:18:36Z,2021-05-01T08:18:36Z,107
NCT04732819,"ClinicalTrials.gov processed this data on May 03, 2021",2021-01-27,NA,NA,2021-04-29,2021-01-29,2021-02-01,Actual,NA,NA,NA,NA,NA,NA,2021-04-29,2021-05-03,Estimate,"January 4, 2021",Actual,2021-01-04,April 2021,2021-04-30,"April 16, 2021",Actual,2021-04-16,"March 30, 2021",Actual,2021-03-30,NA,Interventional,NA,,Improving COVID-19 Vaccine Uptake in Nursing Homes,IMPACT-C: Improving Vaccine Uptake in Skilled Nursing Facilities,Completed,NA,N/A,25332,Actual,Brown University,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,The IPD and supporting documentation will be available through the CDCC within 6 months of the completion of the trial.,"Staff and patient data will be aggregated at the level of the facility. This data will be shared with the RADx-UP CDCC, who plans to make a central database that will ultimately be publicly available.",NA,Yes,"Data will be aggregated at the level of the facility. We will provide aggregated data to the RADx-UP Coordination and Data Collection Center (CDCC); however, given the nature of this data it will not be identifiable or linkable. The CDCC will facilitate cross-site pooling of data, whenever possible, and create a publicly available dataset with this information.",2021-05-04T08:18:14Z,2021-05-04T08:18:14Z,105
NCT04860739,"ClinicalTrials.gov processed this data on May 04, 2021",2021-04-22,NA,NA,2021-05-01,2021-04-22,2021-04-27,Actual,NA,NA,NA,NA,NA,NA,2021-05-01,2021-05-04,Estimate,"April 24, 2021",Actual,2021-04-24,April 2021,2021-04-30,"April 30, 2022",Anticipated,2022-04-30,"May 20, 2021",Anticipated,2021-05-20,NA,Interventional,CombiVacS,,Vaccination With COMIRNATY in Subjects With a VAXZEVRIA First Dose,"A Phase 2, Comparative, Randomised, Adaptive Trial to Evaluate the Immunogenicity Against SARS-Cov2 and Safety of Boosted Vaccination With COMIRNATY in Subjects Having Received Prime Vaccination With VAXZERIA","Active, not recruiting",NA,Phase 2,676,Actual,Spanish Clinical Research Network - SCReN,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,Within one year after study end,Published in EudraCT,NA,Yes,Will submit data to European Union Drug Regulating Authorities Clinical Trials Database (EudraCT) and share data result.,2021-05-05T03:13:20Z,2021-05-05T03:13:20Z,103
NCT04530357,"ClinicalTrials.gov processed this data on May 04, 2021",2020-08-26,NA,NA,2021-05-01,2020-08-27,2020-08-28,Actual,NA,NA,NA,NA,NA,NA,2021-05-01,2021-05-04,Estimate,"September 19, 2020",Actual,2020-09-19,February 2021,2021-02-28,"April 25, 2021",Actual,2021-04-25,"November 25, 2020",Actual,2020-11-25,NA,Interventional,NA,,"Reactogenicity, Safety and Immunogenicity of QazCovid-inÂ® COVID-19 Vaccine","Randomized, Blind, Placebo-controlled Phase- i Study and Randomized, Open Phase Phase-ii Study of QAZCOVID-INÂ®- COVID-19 Inactivated Vaccine in Healthy Adult Volunteers From 18 Years Old and Elder",Completed,NA,Phase 1/Phase 2,244,Actual,Research Institute for Biological Safety Problems,,6,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-05T03:20:57Z,2021-05-05T03:20:57Z,103
NCT04405076,"ClinicalTrials.gov processed this data on May 05, 2021",2020-05-13,NA,NA,2021-05-03,2020-05-26,2020-05-28,Actual,NA,NA,NA,NA,NA,NA,2021-05-03,2021-05-05,Estimate,"May 29, 2020",Actual,2020-05-29,May 2021,2021-05-31,"November 1, 2021",Anticipated,2021-11-01,"November 1, 2021",Anticipated,2021-11-01,NA,Interventional,NA,,"Dose-Confirmation Study to Evaluate the Safety, Reactogenicity, and Immunogenicity of mRNA-1273 COVID-19 Vaccine in Adults Aged 18 Years and Older","A Phase 2a, Randomized, Observer-Blind, Placebo Controlled, Dose-Confirmation Study to Evaluate the Safety, Reactogenicity, and Immunogenicity of mRNA-1273 SARS-COV-2 Vaccine in Adults Aged 18 Years and Older","Active, not recruiting",NA,Phase 2,660,Anticipated,"ModernaTX, Inc.",,9,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-06T08:35:42Z,2021-05-06T08:35:42Z,101
NCT04866069,"ClinicalTrials.gov processed this data on May 06, 2021",2021-04-26,NA,NA,2021-05-03,2021-04-26,2021-04-29,Actual,NA,NA,NA,NA,NA,NA,2021-05-03,2021-05-06,Estimate,"April 25, 2021",Actual,2021-04-25,May 2021,2021-05-31,April 2022,Anticipated,2022-04-30,October 2021,Anticipated,2021-10-31,NA,Interventional,COVID-19,,Study of a Severe Acute Respiratory Syndrome-Coronavirus-2 (SARS-CoV-2) Adjuvanted Inactivated Vaccine in Healthy Adults,"Phase I Study Evaluating the Safety and Efficacy of the Protective Adjuvanted Inactivated Vaccine Developed Against SARS-CoV-2 in Healthy Participants, Administered as Two Injections Subcutaneously in Two Different Dosages.",Recruiting,NA,Phase 1,50,Anticipated,The Scientific and Technological Research Council of Turkey,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-07T08:25:05Z,2021-05-07T08:25:05Z,101
NCT04453852,"ClinicalTrials.gov processed this data on May 06, 2021",2020-06-03,NA,NA,2021-05-05,2020-06-30,2020-07-01,Actual,NA,NA,NA,NA,NA,NA,2021-05-05,2021-05-06,Estimate,"June 30, 2020",Actual,2020-06-30,May 2021,2021-05-31,"April 14, 2021",Actual,2021-04-14,"February 1, 2021",Actual,2021-02-01,NA,Interventional,COVAX19,,Monovalent Recombinant COVID19 Vaccine,"A Randomised, Controlled, Phase 1 Study to Evaluate the Safety and Immunogenicity of a Candidate Adjuvanted Recombinant Protein SARS-COV-2 Vaccine in Healthy Adult Subjects",Completed,NA,Phase 1,40,Actual,Vaxine Pty Ltd,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-07T08:36:44Z,2021-05-07T08:36:44Z,99
NCT04869592,"ClinicalTrials.gov processed this data on May 07, 2021",2021-04-24,NA,NA,2021-05-05,2021-04-29,2021-05-03,Actual,NA,NA,NA,NA,NA,NA,2021-05-05,2021-05-07,Estimate,"April 25, 2021",Actual,2021-04-25,May 2021,2021-05-31,"October 25, 2022",Anticipated,2022-10-25,"October 25, 2022",Anticipated,2022-10-25,NA,Interventional,NA,,A Clinical Trial to Evaluate the Recombinant SARS-CoV-2 Vaccine (CHO Cell) for COVID-19,"Phase I/II Clinical Trial to Evaluate the Safety, Tolerability and Immunogenicity of Recombinant SARS-CoV-2 Vaccine (CHO Cell) in Healthy People Aged 3 Years and Older",Recruiting,NA,Phase 1/Phase 2,3580,Anticipated,"National Vaccine and Serum Institute, China",,15,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-08T08:17:32Z,2021-05-08T08:17:32Z,99
NCT04779827,"ClinicalTrials.gov processed this data on May 07, 2021",2021-02-21,NA,NA,2021-05-06,2021-03-01,2021-03-03,Actual,NA,NA,NA,NA,NA,NA,2021-05-06,2021-05-07,Estimate,"May 4, 2021",Actual,2021-05-04,May 2021,2021-05-31,"December 30, 2022",Anticipated,2022-12-30,"October 30, 2022",Anticipated,2022-10-30,NA,Interventional,NA,,Improving Health Equity for COVID-19 Vaccination for At-risk Populations Using Online Social Networks,Improving Health Equity for COVID-19 Vaccination and Related Health Behaviors for At-risk Populations Using Online Social Networks,Recruiting,NA,N/A,1920,Anticipated,University of Pennsylvania,,6,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,Data will be available when the primary intervention paper is published.,"Data will be shared as a part of the published paper, in forms of supplementary materials. The public can access the data through the publisher's website.",NA,Yes,We will share the data collected from our online experiments. All sets of data are anonymous.,2021-05-08T08:20:26Z,2021-05-08T08:20:26Z,98
NCT04646590,"ClinicalTrials.gov processed this data on May 07, 2021",2020-11-25,NA,NA,2021-05-06,2020-11-25,2020-11-30,Actual,NA,NA,NA,NA,NA,NA,2021-05-06,2021-05-07,Estimate,"December 16, 2020",Actual,2020-12-16,February 2021,2021-02-28,April 2022,Anticipated,2022-04-30,April 2022,Anticipated,2022-04-30,NA,Interventional,NA,,A Phase III Clinical Trial to Determine the Safety and Efficacy of ZF2001 for Prevention of COVID-19,"A Phase III Randomized, Double-blind, Placebo-controlled Clinical Trial in 18 Years of Age and Above to Determine the Safety and Efficacy of ZF2001, a Recombinant Novel Coronavirus Vaccine (CHO Cell) for Prevention of COVID-19",Recruiting,NA,Phase 3,29000,Anticipated,"Anhui Zhifei Longcom Biologic Pharmacy Co., Ltd.",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-08T08:23:39Z,2021-05-08T08:23:39Z,98
NCT04608305,"ClinicalTrials.gov processed this data on April 27, 2021",2020-10-26,NA,NA,2021-04-25,2020-10-27,2020-10-29,Actual,NA,NA,NA,NA,NA,NA,2021-04-25,2021-04-27,Estimate,"October 28, 2020",Actual,2020-10-28,April 2021,2021-04-30,"June 1, 2022",Anticipated,2022-06-01,"May 1, 2021",Anticipated,2021-05-01,NA,Interventional,NA,,"Evaluate the Safety, Immunogenicity and Potential Efficacy of an rVSV-SARS-CoV-2-S Vaccine","A Phase I/II Randomized, Multi-Center, Placebo-Controlled, Dose-Escalation Study to Evaluate the Safety, Immunogenicity and Potential Efficacy of an rVSV-SARS-CoV-2-S Vaccine (IIBR-100) in Adults",Recruiting,NA,Phase 1/Phase 2,1040,Anticipated,Israel Institute for Biological Research (IIBR),,18,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-27T19:21:27Z,2021-04-27T19:21:27Z,109
NCT04445428,"ClinicalTrials.gov processed this data on May 03, 2021",2020-06-22,NA,NA,2021-04-30,2020-06-22,2020-06-24,Actual,NA,NA,NA,NA,NA,NA,2021-04-30,2021-05-03,Estimate,"July 15, 2020",Actual,2020-07-15,July 2020,2020-07-31,December 2021,Anticipated,2021-12-31,September 2021,Anticipated,2021-09-30,NA,Interventional,NA,,OPV as Potential Protection Against COVID-19,Oral Polio Vaccine as Potential Protection Against COVID-19: A Cluster-randomised Trial in Guinea-Bissau,"Active, not recruiting",NA,Phase 4,3400,Anticipated,Bandim Health Project,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,"Provided request, data can be made available",2021-05-04T08:23:43Z,2021-05-04T08:23:43Z,104
NCT04880174,"ClinicalTrials.gov processed this data on May 10, 2021",2021-04-16,NA,NA,2021-05-05,2021-05-05,2021-05-10,Estimate,NA,NA,NA,NA,NA,NA,2021-05-05,2021-05-10,Estimate,"March 22, 2021",Actual,2021-03-22,April 2021,2021-04-30,March 2022,Anticipated,2022-03-31,March 2022,Anticipated,2022-03-31,NA,Interventional,NA,,SARS-COV-2 Seroprevalence and Seroconversion Among Employees of the Universitair Ziekenhuis Brussel Following mRNA COVID-19 Vaccination,SARS-COV-2 Seroprevalence and Seroconversion Among Employees of the Universitair Ziekenhuis Brussel Following mRNA COVID-19 Vaccination,Recruiting,NA,N/A,800,Anticipated,Universitair Ziekenhuis Brussel,,1,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-11T07:39:15Z,2021-05-11T07:39:15Z,99
NCT04852861,"ClinicalTrials.gov processed this data on May 10, 2021",2021-04-14,NA,NA,2021-05-06,2021-04-19,2021-04-21,Actual,NA,NA,NA,NA,NA,NA,2021-05-06,2021-05-10,Estimate,"May 10, 2021",Anticipated,2021-05-10,May 2021,2021-05-31,"September 30, 2022",Anticipated,2022-09-30,"July 30, 2021",Anticipated,2021-07-30,NA,Interventional,REDU-VAC,,COVID-19: Safety and Immunogenicity of a Reduced Dose of the BioNTech/Pfizer BNT162b2 Vaccine,COVID-19: Safety and Immunogenicity of a Reduced Dose of the BioNTech/Pfizer BNT162b2 Vaccine in a Healthy Population,Enrolling by invitation,NA,Phase 4,150,Anticipated,Sciensano,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,Undecided,NA,2021-05-11T07:42:06Z,2021-05-11T07:42:06Z,98
NCT04813770,"ClinicalTrials.gov processed this data on May 10, 2021",2021-03-23,NA,NA,2021-05-05,2021-03-23,2021-03-24,Actual,NA,NA,NA,NA,NA,NA,2021-05-05,2021-05-10,Estimate,"April 6, 2021",Actual,2021-04-06,May 2021,2021-05-31,"April 26, 2021",Actual,2021-04-26,"April 26, 2021",Actual,2021-04-26,NA,Interventional,NA,,The Impact of Theory-based Messaging on Covid-19 Vaccination Intentions,The Impact of Theory-based Messaging on Covid-19 Vaccination Intentions,Completed,NA,N/A,1113,Actual,University of Glasgow,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,On publication of the study results for a period of ten years.,Data will be made publicly available.,NA,Yes,Anonymised individual level study data will be shared via the University of Glasgow's repository Enlighten: Research Data.,2021-05-11T07:42:55Z,2021-05-11T07:42:55Z,99
NCT04813796,"ClinicalTrials.gov processed this data on May 10, 2021",2021-03-22,NA,NA,2021-05-06,2021-03-22,2021-03-24,Actual,NA,NA,NA,NA,NA,NA,2021-05-06,2021-05-10,Estimate,"March 11, 2021",Actual,2021-03-11,May 2021,2021-05-31,"April 13, 2022",Anticipated,2022-04-13,"April 13, 2022",Anticipated,2022-04-13,NA,Interventional,NA,,"A Study to Evaluate Safety, Reactogenicity, and Immunogenicity of mRNA-1283 and mRNA-1273 Vaccines in Healthy Adults Between 18 Years and 55 Years of Age to Prevent COVID-19","A Phase 1, Randomized, Observer-Blind, Dose-Ranging Study to Evaluate the Safety, Reactogenicity, and Immunogenicity of mRNA-1283 and mRNA-1273 SARS-CoV-2 Vaccine in Adults Aged 18-55 Years",Recruiting,NA,Phase 1,125,Anticipated,"ModernaTX, Inc.",,5,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-11T07:42:54Z,2021-05-11T07:42:54Z,98
NCT04860258,"ClinicalTrials.gov processed this data on May 12, 2021",2021-04-22,NA,NA,2021-05-07,2021-04-22,2021-04-26,Actual,NA,NA,NA,NA,NA,NA,2021-05-07,2021-05-11,Actual,"April 22, 2021",Actual,2021-04-22,January 2021,2021-01-31,"September 1, 2022",Anticipated,2022-09-01,"September 15, 2021",Anticipated,2021-09-15,NA,Interventional,NA,,"A Study to Evaluate Safety, Reactogenicity and Immunogenicity of the SARS-CoV-2 mRNA Vaccine CVnCoV in Adults With Co-morbidities for COVID-19","COVID-19: A Phase 3 Multicenter Clinical Trial to Evaluate the Safety, Reactogenicity and Immunogenicity of the Investigational SARS-CoV-2 mRNA Vaccine CVnCoV in Adults 18 Years of Age and Above With Co-morbidities",Recruiting,NA,Phase 3,1200,Anticipated,CureVac AG,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-12T19:58:36Z,2021-05-12T19:58:36Z,97
NCT04414267,"ClinicalTrials.gov processed this data on May 12, 2021",2020-06-01,NA,NA,2021-05-09,2020-06-01,2020-06-04,Actual,NA,NA,NA,NA,NA,NA,2021-05-09,2021-05-11,Actual,"May 26, 2020",Actual,2020-05-26,May 2021,2021-05-31,"May 7, 2021",Actual,2021-05-07,"April 28, 2021",Actual,2021-04-28,NA,Interventional,ACTIVATEII,,Bacillus Calmette-guÃ©rin Vaccination to Prevent COVID-19,A Randomized Clinical Trial for Enhanced Trained Immune Responses Through Bacillus Calmette-GuÃ©rin Vaccination to Prevent Infections by COVID-19: The ACTIVATE II Trial,Completed,NA,Phase 4,301,Actual,Hellenic Institute for the Study of Sepsis,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-12T20:09:26Z,2021-05-12T20:09:26Z,95
NCT04328441,"ClinicalTrials.gov processed this data on May 12, 2021",2020-03-27,NA,NA,2021-05-09,2020-03-27,2020-03-31,Actual,NA,NA,NA,NA,NA,NA,2021-05-09,2021-05-11,Actual,"March 25, 2020",Actual,2020-03-25,May 2021,2021-05-31,"May 30, 2021",Anticipated,2021-05-30,"March 31, 2021",Actual,2021-03-31,NA,Interventional,BCG-CORONA,,Reducing Health Care Workers Absenteeism in Covid-19 Pandemic Through BCG Vaccine,"Reducing Health Care Workers Absenteeism in COVID-19 Pandemic by Enhanced Trained Immune Responses Through Bacillus Calmette-GuÃ©rin Vaccination, a Randomized Controlled Trial.","Active, not recruiting",NA,Phase 3,1500,Anticipated,UMC Utrecht,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,"The content of the study protocol is published. The statistical analysis plan is attached. The informed consent form (in Dutch) could be obtained by sending a mail to one of the contact persons.
The clinical study report and analytic code could be obtained by sending a mail to one of the contact persons after publication of the study in a peer-reviewed journal.",NA,NA,Yes,The results of this study will be disclosed unreservedly at the end of the study.,2021-05-12T20:11:13Z,2021-05-12T20:11:13Z,95
